run_id,company_id,company_name,sector,term,pd_baseline,pd_shock,baseline_scenario,target_scenario,scenario_geography,carbon_price_model,risk_free_rate,discount_rate,growth_rate,div_netprofit_prop_coef,shock_year,market_passthrough
25f5ef71-7200-4563-a2b2-ea924ab26b67,VN_ABCD_022,Hoa Phat Group JSC,Steel,1,0.03165599114967643,0.14204614706595853,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,steel_intensity_transition,0.04,0.08,0.02,1,2028,0.25
25f5ef71-7200-4563-a2b2-ea924ab26b67,VN_ABCD_022,Hoa Phat Group JSC,Steel,2,0.09301910510173561,0.2216210841898587,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,steel_intensity_transition,0.04,0.08,0.02,1,2028,0.25
25f5ef71-7200-4563-a2b2-ea924ab26b67,VN_ABCD_022,Hoa Phat Group JSC,Steel,3,0.13844809013446846,0.263163324156779,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,steel_intensity_transition,0.04,0.08,0.02,1,2028,0.25
25f5ef71-7200-4563-a2b2-ea924ab26b67,VN_ABCD_022,Hoa Phat Group JSC,Steel,4,0.17150890896356885,0.28934200213999006,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,steel_intensity_transition,0.04,0.08,0.02,1,2028,0.25
25f5ef71-7200-4563-a2b2-ea924ab26b67,VN_ABCD_022,Hoa Phat Group JSC,Steel,5,0.19655438801314418,0.3076359114032903,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,steel_intensity_transition,0.04,0.08,0.02,1,2028,0.25
25f5ef71-7200-4563-a2b2-ea924ab26b67,VN_ABCD_023,Pomina Group,Steel,1,0.1468149335267498,0.11820466079745584,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,steel_intensity_transition,0.04,0.08,0.02,1,2028,0.25
25f5ef71-7200-4563-a2b2-ea924ab26b67,VN_ABCD_023,Pomina Group,Steel,2,0.23834536812871776,0.21004693410611464,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,steel_intensity_transition,0.04,0.08,0.02,1,2028,0.25
25f5ef71-7200-4563-a2b2-ea924ab26b67,VN_ABCD_023,Pomina Group,Steel,3,0.28918516901864955,0.26335823812327097,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,steel_intensity_transition,0.04,0.08,0.02,1,2028,0.25
25f5ef71-7200-4563-a2b2-ea924ab26b67,VN_ABCD_023,Pomina Group,Steel,4,0.3229683908931159,0.29933193477250886,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,steel_intensity_transition,0.04,0.08,0.02,1,2028,0.25
25f5ef71-7200-4563-a2b2-ea924ab26b67,VN_ABCD_023,Pomina Group,Steel,5,0.3477766700109446,0.32593171861598236,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,steel_intensity_transition,0.04,0.08,0.02,1,2028,0.25
