run_id,company_id,company_name,sector,term,pd_baseline,pd_shock,baseline_scenario,target_scenario,scenario_geography,carbon_price_model,risk_free_rate,discount_rate,growth_rate,div_netprofit_prop_coef,shock_year,market_passthrough
78246d2c-3445-4538-a0a5-fca443464410,VN_ABCD_022,Hoa Phat Group JSC,Steel,1,0.03729965494224907,0.18911252225889363,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,steel_intensity_transition,0.02,0.06,0.02,1,2028,0.35
78246d2c-3445-4538-a0a5-fca443464410,VN_ABCD_022,Hoa Phat Group JSC,Steel,2,0.11168158945813189,0.28095692024103425,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,steel_intensity_transition,0.02,0.06,0.02,1,2028,0.35
78246d2c-3445-4538-a0a5-fca443464410,VN_ABCD_022,Hoa Phat Group JSC,Steel,3,0.16877478758986542,0.33055058009244975,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,steel_intensity_transition,0.02,0.06,0.02,1,2028,0.35
78246d2c-3445-4538-a0a5-fca443464410,VN_ABCD_022,Hoa Phat Group JSC,Steel,4,0.2118347837326774,0.36347077586470566,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,steel_intensity_transition,0.02,0.06,0.02,1,2028,0.35
78246d2c-3445-4538-a0a5-fca443464410,VN_ABCD_022,Hoa Phat Group JSC,Steel,5,0.2456135251355871,0.3877898056399923,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,steel_intensity_transition,0.02,0.06,0.02,1,2028,0.35
78246d2c-3445-4538-a0a5-fca443464410,VN_ABCD_023,Pomina Group,Steel,1,0.16118828338309088,0.11935436116438114,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,steel_intensity_transition,0.02,0.06,0.02,1,2028,0.35
78246d2c-3445-4538-a0a5-fca443464410,VN_ABCD_023,Pomina Group,Steel,2,0.26568199089572286,0.22383356115084063,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,steel_intensity_transition,0.02,0.06,0.02,1,2028,0.35
78246d2c-3445-4538-a0a5-fca443464410,VN_ABCD_023,Pomina Group,Steel,3,0.32606903280420163,0.28784130104824834,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,steel_intensity_transition,0.02,0.06,0.02,1,2028,0.35
78246d2c-3445-4538-a0a5-fca443464410,VN_ABCD_023,Pomina Group,Steel,4,0.3676054698160136,0.3326820038838355,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,steel_intensity_transition,0.02,0.06,0.02,1,2028,0.35
78246d2c-3445-4538-a0a5-fca443464410,VN_ABCD_023,Pomina Group,Steel,5,0.39904850163083505,0.36686400654712725,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,steel_intensity_transition,0.02,0.06,0.02,1,2028,0.35
