run_id,company_id,asset_id,company_name,asset_name,sector,technology,country_iso2,net_present_value_baseline,net_present_value_shock,net_present_value_difference,net_present_value_change,baseline_scenario,target_scenario,scenario_geography,carbon_price_model,risk_free_rate,discount_rate,growth_rate,div_netprofit_prop_coef,shock_year,market_passthrough
b21f208a-163d-482f-8564-ba1bb2285d0f,VN_ABCD_022,VN_ABCD_022_OpenHearth_2026,Hoa Phat Group JSC,Hoa Phat Group JSC :: OpenHearth :: 2026,Steel,OpenHearth,VN,2707107455.465914,761459062.4846303,-1945648392.9812834,-0.71871856769218,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,steel_intensity_transition,0.02,0.06,0.02,1,2028,0.25
b21f208a-163d-482f-8564-ba1bb2285d0f,VN_ABCD_022,VN_ABCD_022_OpenHearth_2027,Hoa Phat Group JSC,Hoa Phat Group JSC :: OpenHearth :: 2027,Steel,OpenHearth,VN,2740043762.22772,803304053.8237907,-1936739708.4039292,-0.7068280204507809,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,steel_intensity_transition,0.02,0.06,0.02,1,2028,0.25
b21f208a-163d-482f-8564-ba1bb2285d0f,VN_ABCD_022,VN_ABCD_022_OpenHearth_2028,Hoa Phat Group JSC,Hoa Phat Group JSC :: OpenHearth :: 2028,Steel,OpenHearth,VN,2774021015.7961993,835299463.9681691,-1938721551.82803,-0.6988849546518588,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,steel_intensity_transition,0.02,0.06,0.02,1,2028,0.25
b21f208a-163d-482f-8564-ba1bb2285d0f,VN_ABCD_022,VN_ABCD_022_OpenHearth_2029,Hoa Phat Group JSC,Hoa Phat Group JSC :: OpenHearth :: 2029,Steel,OpenHearth,VN,2810422449.126193,867870607.379469,-1942551841.7467241,-0.6911956749956562,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,steel_intensity_transition,0.02,0.06,0.02,1,2028,0.25
b21f208a-163d-482f-8564-ba1bb2285d0f,VN_ABCD_022,VN_ABCD_022_OpenHearth_2030,Hoa Phat Group JSC,Hoa Phat Group JSC :: OpenHearth :: 2030,Steel,OpenHearth,VN,2849218428.8005705,901017484.057691,-1948200944.7428794,-0.6837667919910968,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,steel_intensity_transition,0.02,0.06,0.02,1,2028,0.25
b21f208a-163d-482f-8564-ba1bb2285d0f,VN_ABCD_023,VN_ABCD_023_ElectricArc_2026,Pomina Group,Pomina Group :: ElectricArc :: 2026,Steel,ElectricArc,VN,352322465.2356387,432913523.31829816,80591058.08265948,0.22874231999017985,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,steel_intensity_transition,0.02,0.06,0.02,1,2028,0.25
b21f208a-163d-482f-8564-ba1bb2285d0f,VN_ABCD_023,VN_ABCD_023_ElectricArc_2027,Pomina Group,Pomina Group :: ElectricArc :: 2027,Steel,ElectricArc,VN,365827302.8971295,449509636.3176892,83682333.4205597,0.2287481900827155,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,steel_intensity_transition,0.02,0.06,0.02,1,2028,0.25
b21f208a-163d-482f-8564-ba1bb2285d0f,VN_ABCD_023,VN_ABCD_023_ElectricArc_2028,Pomina Group,Pomina Group :: ElectricArc :: 2028,Steel,ElectricArc,VN,378881641.4531498,465552497.6291037,86670856.17595392,0.22875443593291947,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,steel_intensity_transition,0.02,0.06,0.02,1,2028,0.25
b21f208a-163d-482f-8564-ba1bb2285d0f,VN_ABCD_023,VN_ABCD_023_ElectricArc_2029,Pomina Group,Pomina Group :: ElectricArc :: 2029,Steel,ElectricArc,VN,391553105.3909318,481101741.87653303,89548636.48560125,0.2287011270059899,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,steel_intensity_transition,0.02,0.06,0.02,1,2028,0.25
b21f208a-163d-482f-8564-ba1bb2285d0f,VN_ABCD_023,VN_ABCD_023_ElectricArc_2030,Pomina Group,Pomina Group :: ElectricArc :: 2030,Steel,ElectricArc,VN,403836528.250213,496153784.1508061,92317255.9005931,0.22860055849973598,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,steel_intensity_transition,0.02,0.06,0.02,1,2028,0.25
