run_id,company_id,asset_id,company_name,asset_name,sector,technology,country_iso2,net_present_value_baseline,net_present_value_shock,net_present_value_difference,net_present_value_change,baseline_scenario,target_scenario,scenario_geography,carbon_price_model,risk_free_rate,discount_rate,growth_rate,div_netprofit_prop_coef,shock_year,market_passthrough
a8cef1c6-a4d3-456f-87bc-445d1dc6ed90,VN_ABCD_001,VN_ABCD_001_CoalCap_2026,EVN (Electricity of Vietnam),EVN (Electricity of Vietnam) :: CoalCap :: 2026,Power,CoalCap,VN,8931238837.36421,161094438.81261235,-8770144398.551598,-0.9819628114591822,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,increasing_carbon_tax_50,0.02,0.06,0.02,1,2028,0.35
a8cef1c6-a4d3-456f-87bc-445d1dc6ed90,VN_ABCD_001,VN_ABCD_001_CoalCap_2027,EVN (Electricity of Vietnam),EVN (Electricity of Vietnam) :: CoalCap :: 2027,Power,CoalCap,VN,9069990257.849375,155283048.7386037,-8914707209.110771,-0.9828794690706291,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,increasing_carbon_tax_50,0.02,0.06,0.02,1,2028,0.35
a8cef1c6-a4d3-456f-87bc-445d1dc6ed90,VN_ABCD_001,VN_ABCD_001_CoalCap_2028,EVN (Electricity of Vietnam),EVN (Electricity of Vietnam) :: CoalCap :: 2028,Power,CoalCap,VN,9198866488.421585,152694997.92629367,-9046171490.49529,-0.9834006724504059,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,increasing_carbon_tax_50,0.02,0.06,0.02,1,2028,0.35
a8cef1c6-a4d3-456f-87bc-445d1dc6ed90,VN_ABCD_001,VN_ABCD_001_CoalCap_2029,EVN (Electricity of Vietnam),EVN (Electricity of Vietnam) :: CoalCap :: 2029,Power,CoalCap,VN,9294844353.228518,148812921.70782852,-9146031431.520689,-0.9839897349484783,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,increasing_carbon_tax_50,0.02,0.06,0.02,1,2028,0.35
a8cef1c6-a4d3-456f-87bc-445d1dc6ed90,VN_ABCD_001,VN_ABCD_001_CoalCap_2030,EVN (Electricity of Vietnam),EVN (Electricity of Vietnam) :: CoalCap :: 2030,Power,CoalCap,VN,9221333827.007608,142342794.6770534,-9078991032.330555,-0.9845637521266004,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,increasing_carbon_tax_50,0.02,0.06,0.02,1,2028,0.35
a8cef1c6-a4d3-456f-87bc-445d1dc6ed90,VN_ABCD_001,VN_ABCD_001_GasCap_2026,EVN (Electricity of Vietnam),EVN (Electricity of Vietnam) :: GasCap :: 2026,Power,GasCap,VN,2587294332.22014,1979241258.2486682,-608053073.9714718,-0.23501503729175857,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,increasing_carbon_tax_50,0.02,0.06,0.02,1,2028,0.35
a8cef1c6-a4d3-456f-87bc-445d1dc6ed90,VN_ABCD_001,VN_ABCD_001_GasCap_2027,EVN (Electricity of Vietnam),EVN (Electricity of Vietnam) :: GasCap :: 2027,Power,GasCap,VN,2265088729.7413445,1582194569.669228,-682894160.0721164,-0.3014867148935475,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,increasing_carbon_tax_50,0.02,0.06,0.02,1,2028,0.35
a8cef1c6-a4d3-456f-87bc-445d1dc6ed90,VN_ABCD_001,VN_ABCD_001_GasCap_2028,EVN (Electricity of Vietnam),EVN (Electricity of Vietnam) :: GasCap :: 2028,Power,GasCap,VN,1922878383.880694,1256505163.129074,-666373220.7516198,-0.34654985273003375,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,increasing_carbon_tax_50,0.02,0.06,0.02,1,2028,0.35
a8cef1c6-a4d3-456f-87bc-445d1dc6ed90,VN_ABCD_001,VN_ABCD_001_GasCap_2029,EVN (Electricity of Vietnam),EVN (Electricity of Vietnam) :: GasCap :: 2029,Power,GasCap,VN,1639763391.7811086,986514355.0159135,-653249036.7651951,-0.39838005900085194,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,increasing_carbon_tax_50,0.02,0.06,0.02,1,2028,0.35
a8cef1c6-a4d3-456f-87bc-445d1dc6ed90,VN_ABCD_001,VN_ABCD_001_GasCap_2030,EVN (Electricity of Vietnam),EVN (Electricity of Vietnam) :: GasCap :: 2030,Power,GasCap,VN,1252599946.071367,620219073.0386655,-632380873.0327015,-0.5048546225920654,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,increasing_carbon_tax_50,0.02,0.06,0.02,1,2028,0.35
a8cef1c6-a4d3-456f-87bc-445d1dc6ed90,VN_ABCD_001,VN_ABCD_001_HydroCap_2026,EVN (Electricity of Vietnam),EVN (Electricity of Vietnam) :: HydroCap :: 2026,Power,HydroCap,VN,4149182976.5482597,4150806899.287493,1623922.7392334938,3.913837370904401e-4,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,increasing_carbon_tax_50,0.02,0.06,0.02,1,2028,0.35
a8cef1c6-a4d3-456f-87bc-445d1dc6ed90,VN_ABCD_001,VN_ABCD_001_HydroCap_2027,EVN (Electricity of Vietnam),EVN (Electricity of Vietnam) :: HydroCap :: 2027,Power,HydroCap,VN,4175836155.812066,4177031285.806968,1195129.994902134,2.8620136190897065e-4,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,increasing_carbon_tax_50,0.02,0.06,0.02,1,2028,0.35
a8cef1c6-a4d3-456f-87bc-445d1dc6ed90,VN_ABCD_001,VN_ABCD_001_HydroCap_2028,EVN (Electricity of Vietnam),EVN (Electricity of Vietnam) :: HydroCap :: 2028,Power,HydroCap,VN,4201002522.982908,4203468192.679164,2465669.6962561607,5.869241169856333e-4,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,increasing_carbon_tax_50,0.02,0.06,0.02,1,2028,0.35
a8cef1c6-a4d3-456f-87bc-445d1dc6ed90,VN_ABCD_001,VN_ABCD_001_HydroCap_2029,EVN (Electricity of Vietnam),EVN (Electricity of Vietnam) :: HydroCap :: 2029,Power,HydroCap,VN,4226317588.109366,4229905099.5513606,3587511.441994667,8.488504158059575e-4,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,increasing_carbon_tax_50,0.02,0.06,0.02,1,2028,0.35
a8cef1c6-a4d3-456f-87bc-445d1dc6ed90,VN_ABCD_001,VN_ABCD_001_HydroCap_2030,EVN (Electricity of Vietnam),EVN (Electricity of Vietnam) :: HydroCap :: 2030,Power,HydroCap,VN,4274424110.099705,4282778913.295754,8354803.196048737,0.001954603235628355,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,increasing_carbon_tax_50,0.02,0.06,0.02,1,2028,0.35
a8cef1c6-a4d3-456f-87bc-445d1dc6ed90,VN_ABCD_002,VN_ABCD_002_CoalCap_2026,Vinacomin Power JSC,Vinacomin Power JSC :: CoalCap :: 2026,Power,CoalCap,VN,1518100455.555743,27382264.14076027,-1490718191.4149828,-0.9819628114591823,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,increasing_carbon_tax_50,0.02,0.06,0.02,1,2028,0.35
