run_id,company_id,company_name,sector,term,pd_baseline,pd_shock,baseline_scenario,target_scenario,scenario_geography,carbon_price_model,risk_free_rate,discount_rate,growth_rate,div_netprofit_prop_coef,shock_year,market_passthrough
1af6b9cf-234c-45ec-a337-474b84142978,VN_ABCD_022,Hoa Phat Group JSC,Steel,1,0.03165599114967643,0.13286661558207946,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,steel_intensity_transition,0.04,0.08,0.02,1,2028,0.25
1af6b9cf-234c-45ec-a337-474b84142978,VN_ABCD_022,Hoa Phat Group JSC,Steel,2,0.09301910510173561,0.21293867521209908,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,steel_intensity_transition,0.04,0.08,0.02,1,2028,0.25
1af6b9cf-234c-45ec-a337-474b84142978,VN_ABCD_022,Hoa Phat Group JSC,Steel,3,0.13844809013446846,0.2553527089916554,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,steel_intensity_transition,0.04,0.08,0.02,1,2028,0.25
1af6b9cf-234c-45ec-a337-474b84142978,VN_ABCD_022,Hoa Phat Group JSC,Steel,4,0.17150890896356885,0.2822422500620273,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,steel_intensity_transition,0.04,0.08,0.02,1,2028,0.25
1af6b9cf-234c-45ec-a337-474b84142978,VN_ABCD_022,Hoa Phat Group JSC,Steel,5,0.19655438801314418,0.3010987411884961,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,steel_intensity_transition,0.04,0.08,0.02,1,2028,0.25
1af6b9cf-234c-45ec-a337-474b84142978,VN_ABCD_022,Hoa Phat Group JSC,Steel,6,0.21624049138267032,0.315188844226747,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,steel_intensity_transition,0.04,0.08,0.02,1,2028,0.25
1af6b9cf-234c-45ec-a337-474b84142978,VN_ABCD_023,Pomina Group,Steel,1,0.14681493352675,0.11991470296582851,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,steel_intensity_transition,0.04,0.08,0.02,1,2028,0.25
1af6b9cf-234c-45ec-a337-474b84142978,VN_ABCD_023,Pomina Group,Steel,2,0.23834536812871798,0.21180325567458702,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,steel_intensity_transition,0.04,0.08,0.02,1,2028,0.25
1af6b9cf-234c-45ec-a337-474b84142978,VN_ABCD_023,Pomina Group,Steel,3,0.28918516901864966,0.2649812379103528,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,steel_intensity_transition,0.04,0.08,0.02,1,2028,0.25
1af6b9cf-234c-45ec-a337-474b84142978,VN_ABCD_023,Pomina Group,Steel,4,0.322968390893116,0.3008265210427892,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,steel_intensity_transition,0.04,0.08,0.02,1,2028,0.25
1af6b9cf-234c-45ec-a337-474b84142978,VN_ABCD_023,Pomina Group,Steel,5,0.3477766700109447,0.32731816343807796,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,steel_intensity_transition,0.04,0.08,0.02,1,2028,0.25
1af6b9cf-234c-45ec-a337-474b84142978,VN_ABCD_023,Pomina Group,Steel,6,0.36717023904779467,0.34809125103058236,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,steel_intensity_transition,0.04,0.08,0.02,1,2028,0.25
