run_id,company_id,company_name,sector,term,pd_baseline,pd_shock,baseline_scenario,target_scenario,scenario_geography,carbon_price_model,risk_free_rate,discount_rate,growth_rate,div_netprofit_prop_coef,shock_year,market_passthrough
e4ee144b-de2e-480a-a766-4918dbe39f2f,VN_ABCD_022,Hoa Phat Group JSC,Steel,1,0.03438276595002432,0.14382482651384465,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,steel_intensity_transition,0.03,0.08,0.02,1,2027,0.25
e4ee144b-de2e-480a-a766-4918dbe39f2f,VN_ABCD_022,Hoa Phat Group JSC,Steel,2,0.10204017054561465,0.2311792385494046,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,steel_intensity_transition,0.03,0.08,0.02,1,2027,0.25
e4ee144b-de2e-480a-a766-4918dbe39f2f,VN_ABCD_022,Hoa Phat Group JSC,Steel,3,0.15311415503082615,0.27883451955626026,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,steel_intensity_transition,0.03,0.08,0.02,1,2027,0.25
e4ee144b-de2e-480a-a766-4918dbe39f2f,VN_ABCD_022,Hoa Phat Group JSC,Steel,4,0.191019582223102,0.3100133329396396,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,steel_intensity_transition,0.03,0.08,0.02,1,2027,0.25
e4ee144b-de2e-480a-a766-4918dbe39f2f,VN_ABCD_022,Hoa Phat Group JSC,Steel,5,0.22030135823418906,0.33258556022898556,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,steel_intensity_transition,0.03,0.08,0.02,1,2027,0.25
e4ee144b-de2e-480a-a766-4918dbe39f2f,VN_ABCD_022,Hoa Phat Group JSC,Steel,6,0.24376855143926557,0.34999866892851306,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,steel_intensity_transition,0.03,0.08,0.02,1,2027,0.25
e4ee144b-de2e-480a-a766-4918dbe39f2f,VN_ABCD_023,Pomina Group,Steel,1,0.15389057108989657,0.12531745794026405,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,steel_intensity_transition,0.03,0.08,0.02,1,2027,0.25
e4ee144b-de2e-480a-a766-4918dbe39f2f,VN_ABCD_023,Pomina Group,Steel,2,0.25181785225432174,0.22364517702309716,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,steel_intensity_transition,0.03,0.08,0.02,1,2027,0.25
e4ee144b-de2e-480a-a766-4918dbe39f2f,VN_ABCD_023,Pomina Group,Steel,3,0.3073835957767509,0.2817292417966881,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,steel_intensity_transition,0.03,0.08,0.02,1,2027,0.25
e4ee144b-de2e-480a-a766-4918dbe39f2f,VN_ABCD_023,Pomina Group,Steel,4,0.3450173043756525,0.32158616429713427,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,steel_intensity_transition,0.03,0.08,0.02,1,2027,0.25
e4ee144b-de2e-480a-a766-4918dbe39f2f,VN_ABCD_023,Pomina Group,Steel,5,0.3731316707359654,0.3515181598643615,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,steel_intensity_transition,0.03,0.08,0.02,1,2027,0.25
e4ee144b-de2e-480a-a766-4918dbe39f2f,VN_ABCD_023,Pomina Group,Steel,6,0.39545447552232105,0.37533284919307075,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,steel_intensity_transition,0.03,0.08,0.02,1,2027,0.25
