run_id,company_id,asset_id,company_name,asset_name,sector,technology,country_iso2,net_present_value_baseline,net_present_value_shock,net_present_value_difference,net_present_value_change,baseline_scenario,target_scenario,scenario_geography,carbon_price_model,risk_free_rate,discount_rate,growth_rate,div_netprofit_prop_coef,shock_year,market_passthrough
52ba77ea-7c5a-4d88-b855-0c22521dfebc,VN_ABCD_020,VN_ABCD_020_IntegratedFacility_2026,VICEM,VICEM :: IntegratedFacility :: 2026,Cement,IntegratedFacility,VN,2257458624.740745,1264196057.1502695,-993262567.5904756,-0.4399914827694995,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,cement_intensity_transition,0.04,0.1,0.02,1,2028,0.25
52ba77ea-7c5a-4d88-b855-0c22521dfebc,VN_ABCD_020,VN_ABCD_020_IntegratedFacility_2027,VICEM,VICEM :: IntegratedFacility :: 2027,Cement,IntegratedFacility,VN,2278026479.0181184,1330734198.1101294,-947292280.907989,-0.4158390122472561,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,cement_intensity_transition,0.04,0.1,0.02,1,2028,0.25
52ba77ea-7c5a-4d88-b855-0c22521dfebc,VN_ABCD_020,VN_ABCD_020_IntegratedFacility_2028,VICEM,VICEM :: IntegratedFacility :: 2028,Cement,IntegratedFacility,VN,2291171845.117078,1363281578.9497201,-927890266.1673577,-0.4049850159187614,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,cement_intensity_transition,0.04,0.1,0.02,1,2028,0.25
52ba77ea-7c5a-4d88-b855-0c22521dfebc,VN_ABCD_020,VN_ABCD_020_IntegratedFacility_2029,VICEM,VICEM :: IntegratedFacility :: 2029,Cement,IntegratedFacility,VN,2291324922.844698,1375819881.8767822,-915505040.9679158,-0.3995526919121139,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,cement_intensity_transition,0.04,0.1,0.02,1,2028,0.25
52ba77ea-7c5a-4d88-b855-0c22521dfebc,VN_ABCD_020,VN_ABCD_020_IntegratedFacility_2030,VICEM,VICEM :: IntegratedFacility :: 2030,Cement,IntegratedFacility,VN,2307996694.346035,1408921841.499686,-899074852.846349,-0.3895477212115763,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,cement_intensity_transition,0.04,0.1,0.02,1,2028,0.25
52ba77ea-7c5a-4d88-b855-0c22521dfebc,VN_ABCD_021,VN_ABCD_021_IntegratedFacility_2026,Holcim Group,Holcim Group :: IntegratedFacility :: 2026,Cement,IntegratedFacility,VN,1575629596.047862,933928858.5801193,-641700737.4677428,-0.4072662376216562,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,cement_intensity_transition,0.04,0.1,0.02,1,2028,0.25
52ba77ea-7c5a-4d88-b855-0c22521dfebc,VN_ABCD_021,VN_ABCD_021_IntegratedFacility_2027,Holcim Group,Holcim Group :: IntegratedFacility :: 2027,Cement,IntegratedFacility,VN,1574589277.0755534,972079714.7983989,-602509562.2771546,-0.38264553877578855,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,cement_intensity_transition,0.04,0.1,0.02,1,2028,0.25
52ba77ea-7c5a-4d88-b855-0c22521dfebc,VN_ABCD_021,VN_ABCD_021_IntegratedFacility_2028,Holcim Group,Holcim Group :: IntegratedFacility :: 2028,Cement,IntegratedFacility,VN,1580968316.8555582,993151108.4166023,-587817208.4389559,-0.37180834186992795,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,cement_intensity_transition,0.04,0.1,0.02,1,2028,0.25
52ba77ea-7c5a-4d88-b855-0c22521dfebc,VN_ABCD_021,VN_ABCD_021_IntegratedFacility_2029,Holcim Group,Holcim Group :: IntegratedFacility :: 2029,Cement,IntegratedFacility,VN,1602732491.6638598,1013881765.0704829,-588850726.593377,-0.36740424846698394,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,cement_intensity_transition,0.04,0.1,0.02,1,2028,0.25
52ba77ea-7c5a-4d88-b855-0c22521dfebc,VN_ABCD_021,VN_ABCD_021_IntegratedFacility_2030,Holcim Group,Holcim Group :: IntegratedFacility :: 2030,Cement,IntegratedFacility,VN,1611419109.5925226,1034805012.1824591,-576614097.4100635,-0.3578299984017635,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,cement_intensity_transition,0.04,0.1,0.02,1,2028,0.25
