run_id,asset_id,asset_name,company_id,company_name,country_iso2,sector,technology,year,production_plan_company_technology,production_baseline_scenario,production_target_scenario,production_shock_scenario,pd,net_profit_margin,debt_equity_ratio,volatility,scenario_price_baseline,price_shock_scenario,net_profits_baseline_scenario,net_profits_shock_scenario,discounted_net_profits_baseline_scenario,discounted_net_profits_shock_scenario,baseline_scenario,target_scenario,scenario_geography,carbon_price_model,risk_free_rate,discount_rate,growth_rate,div_netprofit_prop_coef,shock_year,market_passthrough
a3797a8f-aa35-45b7-9b8c-56f813f717ad,VN_ABCD_020_IntegratedFacility_2025,NA,VN_ABCD_020,NA,NA,Cement,IntegratedFacility,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116890800,NA,116890800,NA,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,cement_intensity_transition,0.02,0.1,0.02,1,2030,0.15
a3797a8f-aa35-45b7-9b8c-56f813f717ad,VN_ABCD_020_IntegratedFacility_2025,NA,VN_ABCD_020,NA,NA,Cement,IntegratedFacility,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,119834652.28749253,NA,108940592.98862956,NA,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,cement_intensity_transition,0.02,0.1,0.02,1,2030,0.15
a3797a8f-aa35-45b7-9b8c-56f813f717ad,VN_ABCD_020_IntegratedFacility_2025,NA,VN_ABCD_020,NA,NA,Cement,IntegratedFacility,2027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,124549202.33403991,NA,102933225.06945446,NA,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,cement_intensity_transition,0.02,0.1,0.02,1,2030,0.15
a3797a8f-aa35-45b7-9b8c-56f813f717ad,VN_ABCD_020_IntegratedFacility_2025,NA,VN_ABCD_020,NA,NA,Cement,IntegratedFacility,2028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128705457.62009792,NA,96698315.2667903,NA,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,cement_intensity_transition,0.02,0.1,0.02,1,2030,0.15
a3797a8f-aa35-45b7-9b8c-56f813f717ad,VN_ABCD_020_IntegratedFacility_2025,NA,VN_ABCD_020,NA,NA,Cement,IntegratedFacility,2029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,131633624.66553736,NA,89907536.82503745,NA,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,cement_intensity_transition,0.02,0.1,0.02,1,2030,0.15
a3797a8f-aa35-45b7-9b8c-56f813f717ad,VN_ABCD_020_IntegratedFacility_2025,NA,VN_ABCD_020,NA,NA,Cement,IntegratedFacility,2030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135687748.0891259,NA,84251416.06641738,NA,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,cement_intensity_transition,0.02,0.1,0.02,1,2030,0.15
a3797a8f-aa35-45b7-9b8c-56f813f717ad,VN_ABCD_020_IntegratedFacility_2025,NA,VN_ABCD_020,NA,NA,Cement,IntegratedFacility,2031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139766829.46304876,NA,78894731.51816319,NA,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,cement_intensity_transition,0.02,0.1,0.02,1,2030,0.15
a3797a8f-aa35-45b7-9b8c-56f813f717ad,VN_ABCD_020_IntegratedFacility_2025,NA,VN_ABCD_020,NA,NA,Cement,IntegratedFacility,2032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,143870215.62040618,NA,73828169.11721362,NA,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,cement_intensity_transition,0.02,0.1,0.02,1,2030,0.15
a3797a8f-aa35-45b7-9b8c-56f813f717ad,VN_ABCD_020_IntegratedFacility_2025,NA,VN_ABCD_020,NA,NA,Cement,IntegratedFacility,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,146747619.9328143,NA,1834345249.1601787,NA,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,cement_intensity_transition,0.02,0.1,0.02,1,2030,0.15
a3797a8f-aa35-45b7-9b8c-56f813f717ad,VN_ABCD_020_IntegratedFacility_2026,VICEM :: IntegratedFacility :: 2026,VN_ABCD_020,VICEM,VN,Cement,IntegratedFacility,2025,12700000,12700000,12700000,12700000,0.026,0.118,1.9,0.24,78,78,116890800,116890800,116890800,116890800,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,cement_intensity_transition,0.02,0.1,0.02,1,2030,0.15
