run_id,company_id,asset_id,company_name,asset_name,sector,technology,country_iso2,net_present_value_baseline,net_present_value_shock,net_present_value_difference,net_present_value_change,baseline_scenario,target_scenario,scenario_geography,carbon_price_model,risk_free_rate,discount_rate,growth_rate,div_netprofit_prop_coef,shock_year,market_passthrough
d2715b17-00af-451c-8b60-ada2fb32c874,VN_ABCD_020,VN_ABCD_020_IntegratedFacility_2026,VICEM,VICEM :: IntegratedFacility :: 2026,Cement,IntegratedFacility,VN,3126180946.535743,2146420105.3509572,-979760841.1847861,-0.3134050325111544,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,cement_intensity_transition,0.04,0.08,0.02,1,2026,0.35
d2715b17-00af-451c-8b60-ada2fb32c874,VN_ABCD_020,VN_ABCD_020_IntegratedFacility_2027,VICEM,VICEM :: IntegratedFacility :: 2027,Cement,IntegratedFacility,VN,3156300579.8932934,2212849670.324097,-943450909.5691962,-0.2989103495336594,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,cement_intensity_transition,0.04,0.08,0.02,1,2026,0.35
d2715b17-00af-451c-8b60-ada2fb32c874,VN_ABCD_020,VN_ABCD_020_IntegratedFacility_2028,VICEM,VICEM :: IntegratedFacility :: 2028,Cement,IntegratedFacility,VN,3176702591.5134096,2262573983.280826,-914128608.2325835,-0.2877602110675033,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,cement_intensity_transition,0.04,0.08,0.02,1,2026,0.35
d2715b17-00af-451c-8b60-ada2fb32c874,VN_ABCD_020,VN_ABCD_020_IntegratedFacility_2029,VICEM,VICEM :: IntegratedFacility :: 2029,Cement,IntegratedFacility,VN,3176901365.2018437,2278732422.595936,-898168942.6059079,-0.2827185484711588,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,cement_intensity_transition,0.04,0.08,0.02,1,2026,0.35
d2715b17-00af-451c-8b60-ada2fb32c874,VN_ABCD_020,VN_ABCD_020_IntegratedFacility_2030,VICEM,VICEM :: IntegratedFacility :: 2030,Cement,IntegratedFacility,VN,3201469290.674019,2329171435.753142,-872297854.920877,-0.272467975083162,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,cement_intensity_transition,0.04,0.08,0.02,1,2026,0.35
d2715b17-00af-451c-8b60-ada2fb32c874,VN_ABCD_021,VN_ABCD_021_IntegratedFacility_2026,Holcim Group,Holcim Group :: IntegratedFacility :: 2026,Cement,IntegratedFacility,VN,2181968328.446473,1565905173.6410189,-616063154.8054543,-0.2823428492402002,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,cement_intensity_transition,0.04,0.08,0.02,1,2026,0.35
d2715b17-00af-451c-8b60-ada2fb32c874,VN_ABCD_021,VN_ABCD_021_IntegratedFacility_2027,Holcim Group,Holcim Group :: IntegratedFacility :: 2027,Cement,IntegratedFacility,VN,2181659034.301244,1596895245.2842166,-584763789.0170271,-0.2680362878997355,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,cement_intensity_transition,0.04,0.08,0.02,1,2026,0.35
d2715b17-00af-451c-8b60-ada2fb32c874,VN_ABCD_021,VN_ABCD_021_IntegratedFacility_2028,Holcim Group,Holcim Group :: IntegratedFacility :: 2028,Cement,IntegratedFacility,VN,2192007622.631645,1628830372.3233097,-563177250.3083355,-0.2569230346161868,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,cement_intensity_transition,0.04,0.08,0.02,1,2026,0.35
d2715b17-00af-451c-8b60-ada2fb32c874,VN_ABCD_021,VN_ABCD_021_IntegratedFacility_2029,Holcim Group,Holcim Group :: IntegratedFacility :: 2029,Cement,IntegratedFacility,VN,2222174162.230494,1660326382.7138054,-561847779.5166886,-0.2528369688866948,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,cement_intensity_transition,0.04,0.08,0.02,1,2026,0.35
d2715b17-00af-451c-8b60-ada2fb32c874,VN_ABCD_021,VN_ABCD_021_IntegratedFacility_2030,Holcim Group,Holcim Group :: IntegratedFacility :: 2030,Cement,IntegratedFacility,VN,2235232314.848482,1692070589.4708996,-543161725.37758255,-0.2430001220765285,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,cement_intensity_transition,0.04,0.08,0.02,1,2026,0.35
