run_id,asset_id,asset_name,company_id,company_name,country_iso2,sector,technology,year,production_plan_company_technology,production_baseline_scenario,production_target_scenario,production_shock_scenario,pd,net_profit_margin,debt_equity_ratio,volatility,scenario_price_baseline,price_shock_scenario,net_profits_baseline_scenario,net_profits_shock_scenario,discounted_net_profits_baseline_scenario,discounted_net_profits_shock_scenario,baseline_scenario,target_scenario,scenario_geography,carbon_price_model,risk_free_rate,discount_rate,growth_rate,div_netprofit_prop_coef,shock_year,market_passthrough
f3a78bf0-c1d9-4697-b7dd-6d81ce6a690b,VN_ABCD_020_IntegratedFacility_2025,NA,VN_ABCD_020,NA,NA,Cement,IntegratedFacility,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116890800,NA,116890800,NA,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,cement_intensity_transition,0.04,0.06,0.02,1,2028,0.15
f3a78bf0-c1d9-4697-b7dd-6d81ce6a690b,VN_ABCD_020_IntegratedFacility_2025,NA,VN_ABCD_020,NA,NA,Cement,IntegratedFacility,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,119834652.28749253,NA,113051558.7617854,NA,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,cement_intensity_transition,0.04,0.06,0.02,1,2028,0.15
f3a78bf0-c1d9-4697-b7dd-6d81ce6a690b,VN_ABCD_020_IntegratedFacility_2025,NA,VN_ABCD_020,NA,NA,Cement,IntegratedFacility,2027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,124549202.33403991,NA,110848346.68390878,NA,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,cement_intensity_transition,0.04,0.06,0.02,1,2028,0.15
f3a78bf0-c1d9-4697-b7dd-6d81ce6a690b,VN_ABCD_020_IntegratedFacility_2025,NA,VN_ABCD_020,NA,NA,Cement,IntegratedFacility,2028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128705457.62009792,NA,108063584.04933092,NA,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,cement_intensity_transition,0.04,0.06,0.02,1,2028,0.15
f3a78bf0-c1d9-4697-b7dd-6d81ce6a690b,VN_ABCD_020_IntegratedFacility_2025,NA,VN_ABCD_020,NA,NA,Cement,IntegratedFacility,2029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,131633624.66553736,NA,104266159.96662413,NA,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,cement_intensity_transition,0.04,0.06,0.02,1,2028,0.15
f3a78bf0-c1d9-4697-b7dd-6d81ce6a690b,VN_ABCD_020_IntegratedFacility_2025,NA,VN_ABCD_020,NA,NA,Cement,IntegratedFacility,2030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135687748.0891259,NA,101393778.71739005,NA,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,cement_intensity_transition,0.04,0.06,0.02,1,2028,0.15
f3a78bf0-c1d9-4697-b7dd-6d81ce6a690b,VN_ABCD_020_IntegratedFacility_2025,NA,VN_ABCD_020,NA,NA,Cement,IntegratedFacility,2031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139766829.46304876,NA,98530099.63381094,NA,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,cement_intensity_transition,0.04,0.06,0.02,1,2028,0.15
f3a78bf0-c1d9-4697-b7dd-6d81ce6a690b,VN_ABCD_020_IntegratedFacility_2025,NA,VN_ABCD_020,NA,NA,Cement,IntegratedFacility,2032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,143870215.62040618,NA,95681910.33673047,NA,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,cement_intensity_transition,0.04,0.06,0.02,1,2028,0.15
f3a78bf0-c1d9-4697-b7dd-6d81ce6a690b,VN_ABCD_020_IntegratedFacility_2025,NA,VN_ABCD_020,NA,NA,Cement,IntegratedFacility,2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,146747619.9328143,NA,3668690498.3203583,NA,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,cement_intensity_transition,0.04,0.06,0.02,1,2028,0.15
f3a78bf0-c1d9-4697-b7dd-6d81ce6a690b,VN_ABCD_020_IntegratedFacility_2026,VICEM :: IntegratedFacility :: 2026,VN_ABCD_020,VICEM,VN,Cement,IntegratedFacility,2025,12700000,12700000,12700000,12700000,0.026,0.118,1.9,0.24,78,78,116890800,116890800,116890800,116890800,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,cement_intensity_transition,0.04,0.06,0.02,1,2028,0.15
