run_id,company_id,asset_id,company_name,asset_name,sector,technology,country_iso2,net_present_value_baseline,net_present_value_shock,net_present_value_difference,net_present_value_change,baseline_scenario,target_scenario,scenario_geography,carbon_price_model,risk_free_rate,discount_rate,growth_rate,div_netprofit_prop_coef,shock_year,market_passthrough
038d6a41-9e4d-48ca-a998-534e10303825,VN_ABCD_001,VN_ABCD_001_CoalCap,EVN (Electricity of Vietnam),EVN (Electricity of Vietnam) :: CoalCap,Power,CoalCap,VN,6735862720.700876,409637547.70323455,-6326225172.997642,-0.9391855854715799,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,increasing_carbon_tax_50,0.03,0.08,0.02,1,2027,0.25
038d6a41-9e4d-48ca-a998-534e10303825,VN_ABCD_001,VN_ABCD_001_GasCap,EVN (Electricity of Vietnam),EVN (Electricity of Vietnam) :: GasCap,Power,GasCap,VN,895399123.2830476,463354383.48051095,-432044739.8025366,-0.4825163757346695,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,increasing_carbon_tax_50,0.03,0.08,0.02,1,2027,0.25
038d6a41-9e4d-48ca-a998-534e10303825,VN_ABCD_001,VN_ABCD_001_HydroCap,EVN (Electricity of Vietnam),EVN (Electricity of Vietnam) :: HydroCap,Power,HydroCap,VN,3068944013.931908,2954237622.353009,-114706391.5788989,-0.03737650183847373,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,increasing_carbon_tax_50,0.03,0.08,0.02,1,2027,0.25
038d6a41-9e4d-48ca-a998-534e10303825,VN_ABCD_002,VN_ABCD_002_CoalCap,Vinacomin Power JSC,Vinacomin Power JSC :: CoalCap,Power,CoalCap,VN,1206197672.459828,72558262.88884771,-1133639409.57098,-0.9398454626919666,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,increasing_carbon_tax_50,0.03,0.08,0.02,1,2027,0.25
038d6a41-9e4d-48ca-a998-534e10303825,VN_ABCD_003,VN_ABCD_003_CoalCap,International Power Mong Duong,International Power Mong Duong :: CoalCap,Power,CoalCap,VN,771066322.8746747,41638451.90771695,-729427870.9669577,-0.9459988710796222,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,increasing_carbon_tax_50,0.03,0.08,0.02,1,2027,0.25
038d6a41-9e4d-48ca-a998-534e10303825,VN_ABCD_004,VN_ABCD_004_CoalCap,PVN Power Corporation,PVN Power Corporation :: CoalCap,Power,CoalCap,VN,406951670.40607834,21975849.617961723,-384975820.78811663,-0.9459988710796222,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,increasing_carbon_tax_50,0.03,0.08,0.02,1,2027,0.25
038d6a41-9e4d-48ca-a998-534e10303825,VN_ABCD_004,VN_ABCD_004_GasCap,PVN Power Corporation,PVN Power Corporation :: GasCap,Power,GasCap,VN,4188418378.700243,2558542084.2914534,-1629876294.4087896,-0.3891388459895393,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,increasing_carbon_tax_50,0.03,0.08,0.02,1,2027,0.25
038d6a41-9e4d-48ca-a998-534e10303825,VN_ABCD_005,VN_ABCD_005_CoalCap,Nghi Son Power LLC,Nghi Son Power LLC :: CoalCap,Power,CoalCap,VN,788201130.0496675,42563750.838999555,-745637379.210668,-0.9459988710796222,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,increasing_carbon_tax_50,0.03,0.08,0.02,1,2027,0.25
038d6a41-9e4d-48ca-a998-534e10303825,VN_ABCD_006,VN_ABCD_006_GasCap,Dung Quat LNG Power Consortium,Dung Quat LNG Power Consortium :: GasCap,Power,GasCap,VN,0,0,0,NA,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,increasing_carbon_tax_50,0.03,0.08,0.02,1,2027,0.25
038d6a41-9e4d-48ca-a998-534e10303825,VN_ABCD_007,VN_ABCD_007_HydroCap,Vietnam Hydropower JSC,Vietnam Hydropower JSC :: HydroCap,Power,HydroCap,VN,1271707092.2179809,1174337578.6841898,-97369513.53379107,-0.07656599080844093,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,increasing_carbon_tax_50,0.03,0.08,0.02,1,2027,0.25
