run_id,company_id,company_name,sector,term,pd_baseline,pd_shock,baseline_scenario,target_scenario,scenario_geography,carbon_price_model,risk_free_rate,discount_rate,growth_rate,div_netprofit_prop_coef,shock_year,market_passthrough
8b8a0df8-fe78-4a23-afd8-b4e3e2539e16,VN_ABCD_020,VICEM,Cement,1,0.03862219161426139,0.11516830365987807,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,cement_intensity_transition,0.03,0.08,0.02,1,2028,0.25
8b8a0df8-fe78-4a23-afd8-b4e3e2539e16,VN_ABCD_020,VICEM,Cement,2,0.10511649909064336,0.19718902840899621,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,cement_intensity_transition,0.03,0.08,0.02,1,2028,0.25
8b8a0df8-fe78-4a23-afd8-b4e3e2539e16,VN_ABCD_020,VICEM,Cement,3,0.15247036541869297,0.24249459329496958,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,cement_intensity_transition,0.03,0.08,0.02,1,2028,0.25
8b8a0df8-fe78-4a23-afd8-b4e3e2539e16,VN_ABCD_020,VICEM,Cement,4,0.18647752185268684,0.27184379764207844,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,cement_intensity_transition,0.03,0.08,0.02,1,2028,0.25
8b8a0df8-fe78-4a23-afd8-b4e3e2539e16,VN_ABCD_020,VICEM,Cement,5,0.2121082254992821,0.2927483307742572,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,cement_intensity_transition,0.03,0.08,0.02,1,2028,0.25
8b8a0df8-fe78-4a23-afd8-b4e3e2539e16,VN_ABCD_021,Holcim Group,Cement,1,5.9603589684043e-5,0.0022593647098366754,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,cement_intensity_transition,0.03,0.08,0.02,1,2028,0.25
8b8a0df8-fe78-4a23-afd8-b4e3e2539e16,VN_ABCD_021,Holcim Group,Cement,2,0.0028440112901378933,0.020070839479986446,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,cement_intensity_transition,0.03,0.08,0.02,1,2028,0.25
8b8a0df8-fe78-4a23-afd8-b4e3e2539e16,VN_ABCD_021,Holcim Group,Cement,3,0.010891671578231454,0.04344847705977528,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,cement_intensity_transition,0.03,0.08,0.02,1,2028,0.25
8b8a0df8-fe78-4a23-afd8-b4e3e2539e16,VN_ABCD_021,Holcim Group,Cement,4,0.021784304854726155,0.06500258287699467,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,cement_intensity_transition,0.03,0.08,0.02,1,2028,0.25
8b8a0df8-fe78-4a23-afd8-b4e3e2539e16,VN_ABCD_021,Holcim Group,Cement,5,0.03338076603531859,0.0834301262539402,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,cement_intensity_transition,0.03,0.08,0.02,1,2028,0.25
