run_id,asset_id,asset_name,company_id,company_name,country_iso2,sector,technology,year,production_plan_company_technology,production_baseline_scenario,production_target_scenario,production_shock_scenario,pd,net_profit_margin,debt_equity_ratio,volatility,scenario_price_baseline,price_shock_scenario,net_profits_baseline_scenario,net_profits_shock_scenario,discounted_net_profits_baseline_scenario,discounted_net_profits_shock_scenario,baseline_scenario,target_scenario,scenario_geography,carbon_price_model,risk_free_rate,discount_rate,growth_rate,div_netprofit_prop_coef,shock_year,market_passthrough
da39a4b9-5f2b-4695-998c-28adda0d0dd1,VN_ABCD_020_IntegratedFacility_2025,NA,VN_ABCD_020,NA,NA,Cement,IntegratedFacility,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116890800,NA,116890800,NA,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,cement_intensity_transition,0.03,0.08,0.02,1,2027,0.25
da39a4b9-5f2b-4695-998c-28adda0d0dd1,VN_ABCD_020_IntegratedFacility_2025,NA,VN_ABCD_020,NA,NA,Cement,IntegratedFacility,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,119834652.28749253,NA,110958011.37730789,NA,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,cement_intensity_transition,0.03,0.08,0.02,1,2027,0.25
da39a4b9-5f2b-4695-998c-28adda0d0dd1,VN_ABCD_020_IntegratedFacility_2025,NA,VN_ABCD_020,NA,NA,Cement,IntegratedFacility,2027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,124549202.33403991,NA,106780866.19859388,NA,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,cement_intensity_transition,0.03,0.08,0.02,1,2027,0.25
da39a4b9-5f2b-4695-998c-28adda0d0dd1,VN_ABCD_020_IntegratedFacility_2025,NA,VN_ABCD_020,NA,NA,Cement,IntegratedFacility,2028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128705457.62009792,NA,102170541.8540888,NA,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,cement_intensity_transition,0.03,0.08,0.02,1,2027,0.25
da39a4b9-5f2b-4695-998c-28adda0d0dd1,VN_ABCD_020_IntegratedFacility_2025,NA,VN_ABCD_020,NA,NA,Cement,IntegratedFacility,2029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,131633624.66553736,NA,96754643.7609735,NA,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,cement_intensity_transition,0.03,0.08,0.02,1,2027,0.25
da39a4b9-5f2b-4695-998c-28adda0d0dd1,VN_ABCD_020_IntegratedFacility_2025,NA,VN_ABCD_020,NA,NA,Cement,IntegratedFacility,2030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135687748.0891259,NA,92346801.3928078,NA,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,cement_intensity_transition,0.03,0.08,0.02,1,2027,0.25
da39a4b9-5f2b-4695-998c-28adda0d0dd1,VN_ABCD_020_IntegratedFacility_2025,NA,VN_ABCD_020,NA,NA,Cement,IntegratedFacility,2031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,138401503.05090842,NA,2306691717.5151405,NA,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,cement_intensity_transition,0.03,0.08,0.02,1,2027,0.25
da39a4b9-5f2b-4695-998c-28adda0d0dd1,VN_ABCD_020_IntegratedFacility_2026,VICEM :: IntegratedFacility :: 2026,VN_ABCD_020,VICEM,VN,Cement,IntegratedFacility,2025,12700000,12700000,12700000,12700000,0.026,0.118,1.9,0.24,78,78,116890800,116890800,116890800,116890800,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,cement_intensity_transition,0.03,0.08,0.02,1,2027,0.25
da39a4b9-5f2b-4695-998c-28adda0d0dd1,VN_ABCD_020_IntegratedFacility_2026,VICEM :: IntegratedFacility :: 2026,VN_ABCD_020,VICEM,VN,Cement,IntegratedFacility,2026,12659999.999999998,12659999.999999998,12173204.542395871,12659999.999999998,0.026,0.118,1.9,0.24,80.2,80.2,119809175.99999999,119809175.99999999,110934422.2222222,110934422.2222222,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,cement_intensity_transition,0.03,0.08,0.02,1,2027,0.25
da39a4b9-5f2b-4695-998c-28adda0d0dd1,VN_ABCD_020_IntegratedFacility_2026,VICEM :: IntegratedFacility :: 2026,VN_ABCD_020,VICEM,VN,Cement,IntegratedFacility,2027,NA,12806794.799630601,11804529.471363822,11969141.110544823,0.026,0.118,1.9,0.24,82.4,82.4,124523027.19576825,94180311.92758633,106758425.23642682,80744437.52365083,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,cement_intensity_transition,0.03,0.08,0.02,1,2027,0.25
da39a4b9-5f2b-4695-998c-28adda0d0dd1,VN_ABCD_020_IntegratedFacility_2026,VICEM :: IntegratedFacility :: 2026,VN_ABCD_020,VICEM,VN,Cement,IntegratedFacility,2028,NA,12890029.213351684,11354680.358003346,11278282.221089648,0.026,0.118,1.9,0.24,84.6,91.10776666666668,128678583.63104716,93896915.32015584,102149208.41513547,74538398.71348041,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,cement_intensity_transition,0.03,0.08,0.02,1,2027,0.25
da39a4b9-5f2b-4695-998c-28adda0d0dd1,VN_ABCD_020_IntegratedFacility_2026,VICEM :: IntegratedFacility :: 2026,VN_ABCD_020,VICEM,VN,Cement,IntegratedFacility,2029,NA,12849141.980952466,10780349.978500646,10587423.331634473,0.026,0.118,1.9,0.24,86.8,99.81553333333333,131606051.82570754,92982255.4297085,96734376.90057221,68344733.52118085,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,cement_intensity_transition,0.03,0.08,0.02,1,2027,0.25
da39a4b9-5f2b-4695-998c-28adda0d0dd1,VN_ABCD_020_IntegratedFacility_2026,VICEM :: IntegratedFacility :: 2026,VN_ABCD_020,VICEM,VN,Cement,IntegratedFacility,2030,NA,12913614.766932497,10278646.75518456,9896564.4421793,0.026,0.118,1.9,0.24,89.0267,108.5233,135659467.91700977,91436332.25624433,92327554.38285634,62230031.331995234,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,cement_intensity_transition,0.03,0.08,0.02,1,2027,0.25
da39a4b9-5f2b-4695-998c-28adda0d0dd1,VN_ABCD_020_IntegratedFacility_2026,VICEM :: IntegratedFacility :: 2026,VN_ABCD_020,VICEM,VN,Cement,IntegratedFacility,2031,NA,NA,NA,NA,0.026,0.118,1.9,0.24,NA,NA,138372657.27534997,93265058.90136921,2306210954.589166,1554417648.3561537,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,cement_intensity_transition,0.03,0.08,0.02,1,2027,0.25
da39a4b9-5f2b-4695-998c-28adda0d0dd1,VN_ABCD_020_IntegratedFacility_2027,VICEM :: IntegratedFacility :: 2027,VN_ABCD_020,VICEM,VN,Cement,IntegratedFacility,2025,13004800,13004800,13004800,13004800,0.026,0.118,1.9,0.24,78,78,119696179.19999999,119696179.19999999,119696179.19999999,119696179.19999999,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,cement_intensity_transition,0.03,0.08,0.02,1,2027,0.25
