run_id,company_id,company_name,sector,term,pd_baseline,pd_shock,baseline_scenario,target_scenario,scenario_geography,carbon_price_model,risk_free_rate,discount_rate,growth_rate,div_netprofit_prop_coef,shock_year,market_passthrough
930825d6-50d3-45b3-883a-a56a3ff0fda2,VN_ABCD_022,Hoa Phat Group JSC,Steel,1,0.03729965494224907,0.2942911219985237,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,steel_intensity_transition,0.02,0.06,0.02,1,2030,0.15
930825d6-50d3-45b3-883a-a56a3ff0fda2,VN_ABCD_022,Hoa Phat Group JSC,Steel,2,0.11168158945813189,0.36715908969255184,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,steel_intensity_transition,0.02,0.06,0.02,1,2030,0.15
930825d6-50d3-45b3-883a-a56a3ff0fda2,VN_ABCD_022,Hoa Phat Group JSC,Steel,3,0.16877478758986542,0.4044161329256506,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,steel_intensity_transition,0.02,0.06,0.02,1,2030,0.15
930825d6-50d3-45b3-883a-a56a3ff0fda2,VN_ABCD_022,Hoa Phat Group JSC,Steel,4,0.2118347837326774,0.4289464912999451,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,steel_intensity_transition,0.02,0.06,0.02,1,2030,0.15
930825d6-50d3-45b3-883a-a56a3ff0fda2,VN_ABCD_022,Hoa Phat Group JSC,Steel,5,0.2456135251355871,0.4471336612864105,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,steel_intensity_transition,0.02,0.06,0.02,1,2030,0.15
930825d6-50d3-45b3-883a-a56a3ff0fda2,VN_ABCD_023,Pomina Group,Steel,1,0.16118828338309088,0.12032716596811188,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,steel_intensity_transition,0.02,0.06,0.02,1,2030,0.15
930825d6-50d3-45b3-883a-a56a3ff0fda2,VN_ABCD_023,Pomina Group,Steel,2,0.26568199089572286,0.22486413990500642,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,steel_intensity_transition,0.02,0.06,0.02,1,2030,0.15
930825d6-50d3-45b3-883a-a56a3ff0fda2,VN_ABCD_023,Pomina Group,Steel,3,0.32606903280420163,0.28880066073480903,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,steel_intensity_transition,0.02,0.06,0.02,1,2030,0.15
930825d6-50d3-45b3-883a-a56a3ff0fda2,VN_ABCD_023,Pomina Group,Steel,4,0.3676054698160136,0.33356671568508256,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,steel_intensity_transition,0.02,0.06,0.02,1,2030,0.15
930825d6-50d3-45b3-883a-a56a3ff0fda2,VN_ABCD_023,Pomina Group,Steel,5,0.39904850163083505,0.36768393141093547,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,steel_intensity_transition,0.02,0.06,0.02,1,2030,0.15
