run_id,company_id,asset_id,company_name,asset_name,sector,technology,country_iso2,net_present_value_baseline,net_present_value_shock,net_present_value_difference,net_present_value_change,baseline_scenario,target_scenario,scenario_geography,carbon_price_model,risk_free_rate,discount_rate,growth_rate,div_netprofit_prop_coef,shock_year,market_passthrough
9870ba38-6c90-476c-9062-fa56fe12a134,VN_ABCD_022,VN_ABCD_022_OpenHearth_2026,Hoa Phat Group JSC,Hoa Phat Group JSC :: OpenHearth :: 2026,Steel,OpenHearth,VN,1886065507.7664132,355247492.5056329,-1530818015.2607803,-0.8116462598765526,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,steel_intensity_transition,0.02,0.08,0.02,1,2028,0.15
9870ba38-6c90-476c-9062-fa56fe12a134,VN_ABCD_022,VN_ABCD_022_OpenHearth_2027,Hoa Phat Group JSC,Hoa Phat Group JSC :: OpenHearth :: 2027,Steel,OpenHearth,VN,1909007695.9919534,377718112.669788,-1531289583.3221655,-0.8021390309411408,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,steel_intensity_transition,0.02,0.08,0.02,1,2028,0.15
9870ba38-6c90-476c-9062-fa56fe12a134,VN_ABCD_022,VN_ABCD_022_OpenHearth_2028,Hoa Phat Group JSC,Hoa Phat Group JSC :: OpenHearth :: 2028,Steel,OpenHearth,VN,1932675255.375327,396404679.8812068,-1536270575.4941204,-0.7948932813318269,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,steel_intensity_transition,0.02,0.08,0.02,1,2028,0.15
9870ba38-6c90-476c-9062-fa56fe12a134,VN_ABCD_022,VN_ABCD_022_OpenHearth_2029,Hoa Phat Group JSC,Hoa Phat Group JSC :: OpenHearth :: 2029,Steel,OpenHearth,VN,1958247535.100199,415541819.10973006,-1542705715.990469,-0.7877991358796896,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,steel_intensity_transition,0.02,0.08,0.02,1,2028,0.15
9870ba38-6c90-476c-9062-fa56fe12a134,VN_ABCD_022,VN_ABCD_022_OpenHearth_2030,Hoa Phat Group JSC,Hoa Phat Group JSC :: OpenHearth :: 2030,Steel,OpenHearth,VN,1985656718.7252932,435129530.35535723,-1550527188.369936,-0.7808636677971751,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,steel_intensity_transition,0.02,0.08,0.02,1,2028,0.15
9870ba38-6c90-476c-9062-fa56fe12a134,VN_ABCD_023,VN_ABCD_023_ElectricArc_2026,Pomina Group,Pomina Group :: ElectricArc :: 2026,Steel,ElectricArc,VN,245189134.65203592,300088560.41922617,54899425.76719025,0.22390643796309181,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,steel_intensity_transition,0.02,0.08,0.02,1,2028,0.15
9870ba38-6c90-476c-9062-fa56fe12a134,VN_ABCD_023,VN_ABCD_023_ElectricArc_2027,Pomina Group,Pomina Group :: ElectricArc :: 2027,Steel,ElectricArc,VN,254584459.73767078,311589509.2685475,57005049.530876696,0.22391409746539873,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,steel_intensity_transition,0.02,0.08,0.02,1,2028,0.15
9870ba38-6c90-476c-9062-fa56fe12a134,VN_ABCD_023,VN_ABCD_023_ElectricArc_2028,Pomina Group,Pomina Group :: ElectricArc :: 2028,Steel,ElectricArc,VN,263665859.98522243,322706511.93353635,59040651.94831392,0.2239222474673928,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,steel_intensity_transition,0.02,0.08,0.02,1,2028,0.15
9870ba38-6c90-476c-9062-fa56fe12a134,VN_ABCD_023,VN_ABCD_023_ElectricArc_2029,Pomina Group,Pomina Group :: ElectricArc :: 2029,Steel,ElectricArc,VN,272505981.5918114,333506769.8724384,61000788.28062695,0.22385119007039064,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,steel_intensity_transition,0.02,0.08,0.02,1,2028,0.15
9870ba38-6c90-476c-9062-fa56fe12a134,VN_ABCD_023,VN_ABCD_023_ElectricArc_2030,Pomina Group,Pomina Group :: ElectricArc :: 2030,Steel,ElectricArc,VN,281104002.2540964,343992274.81552625,62888272.56142986,0.22371888004847296,VN_PDP8_BASELINE,VN_NZE_STRESS,Vietnam,steel_intensity_transition,0.02,0.08,0.02,1,2028,0.15
